Date,Open,High,Low,Close
2-January-2013,,,,8184.51,
3-January-2013,,,,8192.99,
4-January-2013,,,,8205.97,
7-January-2013,,,,8239.26,
8-January-2013,,,,8299.71,
9-January-2013,,,,8302.94,
10-January-2013,,,,8244.74,
11-January-2013,,,,8139.87,
14-January-2013,,,,8135.15,
15-January-2013,,,,8141.72,
16-January-2013,,,,8121.58,
17-January-2013,,,,8109.31,
18-January-2013,,,,8067.40,
21-January-2013,,,,8034.47,
22-January-2013,,,,7996.65,
23-January-2013,,,,7979.17,
24-January-2013,,,,7873.41,
25-January-2013,,,,7991.49,
28-January-2013,,,,7985.56,
29-January-2013,,,,7959.55,
30-January-2013,,,,7988.02,
31-January-2013,,,,8016.93,
1-February-2013,,,,8079.30,
4-February-2013,,,,7965.97,
5-February-2013,,,,8034.37,
6-February-2013,,,,8026.86,
7-February-2013,,,,7959.08,
8-February-2013,,,,7874.42,
11-February-2013,,,,7932.77,
12-February-2013,,,,8027.19,
13-February-2013,,,,8012.20,
14-February-2013,,,,7923.13,
15-February-2013,,,,7899.28,
18-February-2013,,,,7900.72,
19-February-2013,,,,8009.61,
20-February-2013,,,,7995.70,
21-February-2013,,,,7957.64,
22-February-2013,,,,8019.85,
25-February-2013,,,,8021.64,
26-February-2013,,,,7867.07,
27-February-2013,,,,7863.71,
28-February-2013,,,,7810.33,
1-March-2013,,,,7819.11,
4-March-2013,,,,7808.06,
5-March-2013,,,,7914.66,
6-March-2013,,,,7928.66,
7-March-2013,,,,7982.61,
8-March-2013,,,,8058.51,
11-March-2013,,,,8101.09,
12-March-2013,,,,8069.90,
13-March-2013,,,,8054.69,
14-March-2013,,,,8064.48,
15-March-2013,,,,8059.45,
18-March-2013,,,,8083.45,
19-March-2013,,,,8064.33,
20-March-2013,,,,8060.26,
21-March-2013,,,,7996.22,
22-March-2013,,,,7952.69,
25-March-2013,,,,7933.35,
26-March-2013,,,,7940.16,
28-March-2013,,,,8008.09,
1-April-2013,,,,8085.46,
2-April-2013,,,,8232.99,
3-April-2013,,,,8246.64,
4-April-2013,,,,8203.35,
5-April-2013,,,,8208.56,
8-April-2013,,,,8266.74,
9-April-2013,,,,8214.02,
10-April-2013,,,,8240.93,
11-April-2013,,,,8310.57,
12-April-2013,,,,8289.10,
15-April-2013,,,,8224.87,
16-April-2013,,,,8344.67,
17-April-2013,,,,8435.53,
18-April-2013,,,,8447.51,
22-April-2013,,,,8464.20,
23-April-2013,,,,8520.18,
25-April-2013,,,,8694.05,
26-April-2013,,,,8624.83,
29-April-2013,,,,8617.73,
30-April-2013,,,,8691.20,
2-May-2013,,,,8740.61,
3-May-2013,,,,8759.44,
6-May-2013,,,,8798.16,
7-May-2013,,,,8875.41,
8-May-2013,,,,8882.43,
9-May-2013,,,,8738.26,
10-May-2013,,,,8768.68,
11-May-2013,,,,8904.33,
13-May-2013,,,,8820.94,
14-May-2013,,,,8880.47,
15-May-2013,,,,9061.55,
16-May-2013,,,,9200.10,
17-May-2013,,,,9164.19,
20-May-2013,,,,8999.79,
21-May-2013,,,,8923.01,
22-May-2013,,,,8959.92,
23-May-2013,,,,8843.19,
24-May-2013,,,,8729.72,
27-May-2013,,,,8866.10,
28-May-2013,,,,8805.66,
29-May-2013,,,,8965.55,
30-May-2013,,,,8929.52,
31-May-2013,,,,8846.91,
3-June-2013,,,,8812.18,
4-June-2013,,,,8977.96,
5-June-2013,,,,9002.48,
6-June-2013,,,,8895.38,
7-June-2013,,,,8891.92,
10-June-2013,,,,8799.17,
11-June-2013,,,,8746.85,
12-June-2013,,,,8786.66,
13-June-2013,,,,8627.20,
14-June-2013,,,,8715.11,
17-June-2013,,,,8758.46,
18-June-2013,,,,8763.24,
19-June-2013,,,,8738.19,
20-June-2013,,,,8679.61,
21-June-2013,,,,8657.12,
24-June-2013,,,,8580.36,
25-June-2013,,,,8533.01,
26-June-2013,,,,8437.57,
27-June-2013,,,,8647.39,
28-June-2013,,,,8845.26,
1-July-2013,,,,8953.67,
2-July-2013,,,,9000.59,
3-July-2013,,,,9021.62,
4-July-2013,,,,9070.89,
5-July-2013,,,,9083.10,
8-July-2013,,,,9078.99,
9-July-2013,,,,9209.47,
10-July-2013,,,,9219.51,
11-July-2013,,,,9284.41,
12-July-2013,,,,9385.12,
15-July-2013,,,,9428.50,
16-July-2013,,,,9382.67,
17-July-2013,,,,9370.27,
18-July-2013,,,,9440.53,
19-July-2013,,,,9346.05,
22-July-2013,,,,9324.20,
23-July-2013,,,,9340.55,
24-July-2013,,,,9316.57,
25-July-2013,,,,9164.15,
26-July-2013,,,,9185.60,
29-July-2013,,,,9147.11,
30-July-2013,,,,9045.91,
31-July-2013,,,,9073.98,
1-August-2013,,,,9056.96,
2-August-2013,,,,8999.88,
5-August-2013,,,,8956.77,
6-August-2013,,,,8862.66,
7-August-2013,,,,8827.60,
8-August-2013,,,,8809.10,
12-August-2013,,,,8985.31,
13-August-2013,,,,9134.31,
14-August-2013,,,,9116.18,
16-August-2013,,,,8984.74,
