Date,Open,High,Low,Close
14-November-2011,1821.61,1844.06,1759.13,1763.29,
15-November-2011,1764.89,1764.89,1666.94,1671.28,
16-November-2011,1666.19,1689.55,1640.26,1673.22,
17-November-2011,1678.90,1695.73,1628.86,1633.10,
18-November-2011,1627.57,1627.57,1577.30,1607.07,
21-November-2011,1603.00,1612.75,1551.94,1558.23,
22-November-2011,1562.01,1580.85,1553.00,1563.52,
23-November-2011,1555.52,1573.64,1534.84,1538.20,
24-November-2011,1542.85,1563.44,1508.05,1558.74,
25-November-2011,1553.35,1619.35,1544.07,1579.30,
28-November-2011,1592.54,1630.30,1592.54,1623.35,
29-November-2011,1628.00,1632.68,1579.59,1585.65,
30-November-2011,1579.98,1583.91,1552.26,1571.16,
1-December-2011,1594.15,1632.84,1594.15,1626.74,
2-December-2011,1619.90,1661.17,1614.87,1656.91,
5-December-2011,1660.12,1672.48,1637.21,1648.56,
7-December-2011,1652.35,1671.71,1649.01,1661.18,
8-December-2011,1658.50,1659.94,1595.03,1598.04,
9-December-2011,1579.56,1590.88,1554.98,1577.13,
12-December-2011,1586.50,1597.76,1530.55,1535.07,
13-December-2011,1526.97,1552.77,1519.51,1542.44,
14-December-2011,1541.49,1549.91,1502.17,1505.13,
15-December-2011,1501.80,1504.34,1468.94,1497.38,
16-December-2011,1508.66,1525.54,1438.50,1447.43,
19-December-2011,1444.57,1444.57,1384.71,1405.53,
20-December-2011,1412.04,1417.46,1362.23,1367.39,
21-December-2011,1387.25,1398.25,1359.84,1385.68,
22-December-2011,1374.72,1431.70,1365.63,1426.00,
23-December-2011,1430.44,1455.30,1416.01,1427.68,
26-December-2011,1431.02,1454.03,1431.02,1450.45,
27-December-2011,1450.93,1459.10,1419.40,1425.45,
28-December-2011,1423.54,1423.96,1395.76,1414.44,
29-December-2011,1417.30,1419.86,1385.11,1391.01,
30-December-2011,1393.40,1408.07,1367.85,1375.65,
2-January-2012,1378.35,1382.79,1347.79,1370.23,
3-January-2012,1380.87,1432.65,1380.87,1428.90,
4-January-2012,1427.63,1438.87,1413.32,1424.25,
5-January-2012,1420.12,1430.33,1391.52,1400.80,
6-January-2012,1397.31,1402.40,1378.44,1388.61,
7-January-2012,1390.19,1399.39,1389.16,1398.60,
9-January-2012,1398.60,1424.48,1380.90,1419.34,
10-January-2012,1423.08,1489.93,1423.08,1478.98,
11-January-2012,1484.51,1559.07,1480.87,1547.59,
12-January-2012,1547.59,1581.22,1536.34,1548.89,
13-January-2012,1554.25,1604.44,1554.25,1581.78,
16-January-2012,1573.33,1579.12,1554.62,1573.58,
17-January-2012,1576.02,1646.06,1576.02,1627.97,
18-January-2012,1633.50,1651.02,1621.11,1637.96,
19-January-2012,1649.50,1701.34,1649.50,1695.89,
20-January-2012,1705.64,1726.06,1692.25,1707.79,
23-January-2012,1711.21,1727.82,1696.70,1721.76,
24-January-2012,1721.76,1770.86,1697.11,1741.41,
25-January-2012,1742.06,1760.59,1738.54,1741.62,
27-January-2012,1747.47,1767.37,1699.69,1702.98,
30-January-2012,1697.45,1707.18,1642.29,1650.21,
31-January-2012,1654.92,1712.61,1654.92,1708.05,
1-February-2012,1705.13,1737.52,1679.91,1725.11,
2-February-2012,1733.72,1761.53,1685.98,1746.69,
3-February-2012,1747.50,1792.41,1736.87,1784.17,
6-February-2012,1796.20,1870.31,1796.20,1854.89,
7-February-2012,1861.88,1868.45,1810.18,1816.01,
8-February-2012,1819.43,1883.43,1819.43,1868.89,
9-February-2012,1857.67,1915.96,1857.67,1905.25,
10-February-2012,1912.88,1914.95,1863.84,1887.49,
13-February-2012,1873.53,1900.96,1845.17,1890.49,
