Date,Open,High,Low,Close
29-December-2015,1947.19,1959.65,1935.07,1938.45,
30-December-2015,1943.66,1954.14,1941.00,1943.60,
31-December-2015,1948.77,1960.68,1938.59,1957.68,
1-January-2016,1958.68,1980.48,1952.88,1975.14,
4-January-2016,1973.91,2002.32,1952.28,1965.02,
5-January-2016,1968.68,1986.30,1957.75,1970.78,
6-January-2016,1970.80,1981.98,1952.41,1959.17,
7-January-2016,1943.79,1944.92,1888.51,1891.56,
8-January-2016,1901.46,1934.93,1901.06,1930.55,
11-January-2016,1915.72,1938.65,1895.67,1926.94,
12-January-2016,1934.24,1955.67,1916.78,1925.52,
13-January-2016,1937.10,1944.58,1864.25,1904.15,
14-January-2016,1889.13,1900.53,1864.02,1878.94,
15-January-2016,1882.96,1891.65,1802.01,1806.09,
18-January-2016,1803.41,1810.21,1767.32,1774.06,
19-January-2016,1779.30,1816.20,1778.97,1796.60,
20-January-2016,1779.84,1779.84,1724.96,1753.69,
21-January-2016,1763.85,1788.17,1735.46,1746.93,
22-January-2016,1759.72,1788.83,1756.90,1779.59,
25-January-2016,1790.89,1798.91,1765.89,1772.47,
27-January-2016,1778.67,1806.47,1777.59,1801.05,
28-January-2016,1814.81,1821.26,1805.59,1808.84,
29-January-2016,1812.37,1843.32,1811.16,1838.42,
1-February-2016,1840.02,1850.85,1822.61,1828.39,
2-February-2016,1832.69,1841.12,1775.42,1784.07,
3-February-2016,1755.07,1756.16,1704.13,1709.80,
4-February-2016,1728.42,1740.55,1703.39,1724.17,
5-February-2016,1733.28,1737.64,1714.43,1733.63,
8-February-2016,1736.93,1752.56,1714.34,1717.70,
9-February-2016,1703.39,1731.18,1694.36,1714.70,
10-February-2016,1714.40,1719.29,1685.83,1703.29,
11-February-2016,1703.43,1705.26,1614.23,1621.41,
12-February-2016,1625.47,1630.95,1591.29,1617.55,
15-February-2016,1639.17,1675.45,1637.08,1665.36,
16-February-2016,1676.33,1689.37,1633.10,1647.23,
17-February-2016,1654.31,1662.33,1619.34,1658.58,
18-February-2016,1672.88,1683.97,1642.88,1663.65,
19-February-2016,1657.72,1678.68,1651.12,1670.51,
22-February-2016,1677.84,1680.07,1658.63,1664.99,
23-February-2016,1661.95,1663.25,1632.83,1637.16,
24-February-2016,1631.19,1644.13,1619.25,1621.15,
25-February-2016,1626.04,1627.66,1581.29,1585.70,
26-February-2016,1597.85,1609.22,1581.05,1599.47,
29-February-2016,1609.40,1610.86,1559.38,1582.48,
1-March-2016,1583.55,1622.54,1583.55,1619.87,
2-March-2016,1636.95,1666.67,1636.36,1654.42,
3-March-2016,1674.73,1679.79,1655.59,1676.42,
4-March-2016,1688.27,1700.57,1674.85,1696.32,
8-March-2016,1701.96,1713.15,1688.04,1694.85,
9-March-2016,1693.45,1720.97,1684.43,1718.93,
10-March-2016,1719.82,1727.51,1704.68,1710.89,
11-March-2016,1703.01,1724.50,1698.62,1702.95,
14-March-2016,1710.69,1714.08,1700.88,1707.89,
15-March-2016,1706.88,1711.93,1701.53,1704.57,
16-March-2016,1703.40,1713.03,1693.98,1703.40,
17-March-2016,1715.62,1721.73,1697.89,1708.01,
18-March-2016,1709.01,1719.53,1707.79,1716.06,
21-March-2016,1717.34,1729.44,1715.72,1726.83,
22-March-2016,1730.93,1751.34,1725.86,1748.15,
23-March-2016,1750.35,1753.45,1739.57,1743.18,
28-March-2016,1749.00,1751.31,1724.59,1732.26,
29-March-2016,1734.93,1745.16,1712.38,1717.85,
30-March-2016,1729.76,1764.64,1728.62,1761.24,
31-March-2016,1763.73,1781.76,1760.63,1775.73,
1-April-2016,1777.98,1797.73,1773.99,1789.39,
4-April-2016,1788.86,1807.81,1788.72,1803.91,
5-April-2016,1807.96,1808.99,1762.74,1766.11,
6-April-2016,1769.97,1779.04,1765.32,1775.48,
7-April-2016,1784.04,1794.71,1754.04,1772.59,
8-April-2016,1771.89,1803.41,1770.60,1800.61,
11-April-2016,1804.20,1841.95,1803.20,1838.51,
12-April-2016,1841.93,1856.32,1838.16,1847.65,
13-April-2016,1856.14,1878.17,1856.01,1872.89,
18-April-2016,1878.56,1886.96,1858.08,1884.32,
20-April-2016,1887.33,1909.95,1887.07,1904.46,
21-April-2016,1906.65,1920.05,1877.70,1883.70,
22-April-2016,1875.75,1893.81,1874.48,1888.03,
25-April-2016,1891.99,1893.51,1850.83,1861.04,
26-April-2016,1849.74,1880.22,1844.40,1876.15,
27-April-2016,1877.38,1879.48,1862.83,1866.80,
28-April-2016,1866.43,1871.40,1825.65,1829.27,
29-April-2016,1828.01,1852.37,1815.92,1846.34,
2-May-2016,1847.94,1852.48,1827.79,1847.21,
3-May-2016,1855.53,1879.08,1834.46,1837.64,
4-May-2016,1837.07,1843.34,1810.84,1814.22,
5-May-2016,1813.87,1832.23,1813.87,1825.28,
6-May-2016,1830.76,1838.06,1811.68,1835.78,
9-May-2016,1846.16,1864.60,1841.12,1861.34,
10-May-2016,1862.99,1863.92,1849.29,1852.09,
11-May-2016,1838.55,1856.42,1827.12,1838.25,
12-May-2016,1839.21,1858.66,1837.31,1849.98,
13-May-2016,1847.85,1851.89,1831.57,1835.22,
16-May-2016,1836.17,1845.36,1816.79,1831.12,
17-May-2016,1839.78,1845.80,1820.24,1824.23,
18-May-2016,1822.74,1824.48,1812.74,1818.27,
19-May-2016,1824.58,1824.71,1795.82,1799.58,
20-May-2016,1802.23,1811.26,1796.64,1799.41,
23-May-2016,1806.56,1815.42,1801.95,1804.76,
24-May-2016,1811.96,1816.62,1800.48,1803.41,
25-May-2016,1809.45,1843.02,1809.11,1840.27,
26-May-2016,1845.08,1871.18,1841.22,1868.11,
27-May-2016,1870.75,1891.03,1870.62,1877.44,
30-May-2016,1877.29,1892.44,1862.17,1884.53,
31-May-2016,1891.78,1896.07,1864.09,1871.71,
1-June-2016,1874.58,1879.57,1858.46,1863.18,
2-June-2016,1864.59,1873.76,1853.73,1869.31,
3-June-2016,1873.37,1881.08,1869.01,1877.51,
6-June-2016,1877.62,1882.90,1870.11,1877.04,
7-June-2016,1887.28,1895.19,1879.16,1888.51,
8-June-2016,1890.78,1925.23,1889.79,1921.85,
9-June-2016,1925.72,1948.63,1925.24,1928.36,
10-June-2016,1929.44,1959.93,1927.87,1939.90,
13-June-2016,1931.88,1932.93,1904.21,1917.12,
14-June-2016,1921.69,1926.39,1913.35,1922.39,
15-June-2016,1925.87,1964.00,1925.49,1960.60,
16-June-2016,1963.44,1963.94,1929.58,1950.99,
17-June-2016,1958.10,1966.66,1939.96,1955.05,
20-June-2016,1944.77,1965.31,1938.21,1961.11,
21-June-2016,1960.49,1964.27,1943.11,1947.39,
22-June-2016,1947.33,1956.66,1935.99,1940.74,
23-June-2016,1926.64,1937.88,1909.73,1931.16,
24-June-2016,1903.21,1912.60,1856.02,1909.22,
27-June-2016,1912.81,1922.10,1900.23,1910.91,
28-June-2016,1912.69,1925.03,1911.94,1921.41,
29-June-2016,1922.24,1958.47,1921.92,1953.28,
30-June-2016,1959.48,2000.12,1957.71,1996.05,
1-July-2016,1993.60,2019.47,1993.60,2007.58,
4-July-2016,2015.18,2029.41,2015.11,2018.08,
5-July-2016,2018.65,2025.86,2001.25,2003.72,
7-July-2016,1998.73,2017.98,1998.00,2009.66,
8-July-2016,2009.63,2014.65,1991.44,2010.07,
11-July-2016,2021.93,2057.11,2021.65,2041.30,
12-July-2016,2046.80,2054.70,2035.16,2039.96,
13-July-2016,2048.46,2052.21,2015.95,2022.01,
14-July-2016,2020.10,2041.35,2018.13,2037.15,
15-July-2016,2000.94,2038.74,1994.17,2020.29,
18-July-2016,2021.15,2033.90,2004.70,2007.77,
19-July-2016,2010.55,2024.46,2002.51,2020.57,
20-July-2016,2025.48,2051.72,2023.16,2050.94,
21-July-2016,2055.59,2056.46,2005.58,2007.90,
22-July-2016,2010.53,2038.59,2010.52,2036.19,
25-July-2016,2038.74,2057.91,2034.82,2055.78,
26-July-2016,2060.40,2071.53,2052.64,2057.49,
27-July-2016,2061.15,2078.83,2051.19,2061.46,
28-July-2016,2066.41,2085.27,2063.08,2072.96,
29-July-2016,2081.41,2085.82,2070.89,2076.58,
1-August-2016,2083.35,2096.17,2060.61,2074.00,
2-August-2016,2078.54,2082.47,2053.46,2056.53,
3-August-2016,2056.99,2058.37,2016.79,2021.28,
4-August-2016,2031.67,2042.13,2024.86,2035.64,
5-August-2016,2040.98,2065.67,2040.88,2062.71,
8-August-2016,2068.21,2086.05,2055.93,2081.60,
9-August-2016,2083.98,2099.02,2073.86,2077.38,
10-August-2016,2081.94,2088.21,2038.65,2045.05,
11-August-2016,2050.40,2061.31,2033.36,2052.90,
12-August-2016,2049.48,2072.61,2049.48,2069.65,
16-August-2016,2076.89,2089.64,2071.21,2076.48,
17-August-2016,2082.22,2085.46,2064.12,2073.70,
18-August-2016,2086.05,2119.98,2084.29,2111.74,
19-August-2016,2118.15,2123.75,2108.18,2115.49,
22-August-2016,2121.15,2132.69,2101.64,2103.99,
23-August-2016,2107.55,2108.32,2069.13,2080.71,
24-August-2016,2080.79,2097.45,2079.54,2095.01,
25-August-2016,2099.54,2106.13,2081.27,2086.03,
26-August-2016,2085.83,2096.73,2070.17,2075.71,
29-August-2016,2077.81,2080.50,2058.64,2076.59,
30-August-2016,2079.62,2112.21,2079.62,2097.99,
31-August-2016,2098.36,2107.89,2092.01,2098.41,
1-September-2016,2103.10,2107.96,2076.07,2079.29,
2-September-2016,2081.31,2097.00,2075.69,2091.92,
6-September-2016,2099.37,2123.54,2099.37,2121.03,
7-September-2016,2119.54,2142.13,2106.46,2134.96,
8-September-2016,2135.98,2153.85,2125.11,2139.98,
9-September-2016,2143.41,2147.23,2124.14,2127.29,
12-September-2016,2112.27,2112.51,2056.58,2060.44,
14-September-2016,2055.38,2076.41,2053.62,2071.79,
15-September-2016,2074.80,2083.25,2048.83,2052.27,
16-September-2016,2059.13,2084.04,2053.43,2057.96,
19-September-2016,2057.46,2076.22,2053.83,2073.64,
20-September-2016,2075.28,2076.75,2055.04,2058.14,
21-September-2016,2062.32,2074.34,2050.33,2053.66,
22-September-2016,2065.50,2084.96,2065.16,2081.54,
23-September-2016,2080.62,2091.24,2065.99,2068.88,
