Date,Open,High,Low,Close
28-December-2005,6356.13,6381.90,6272.35,6302.23,
29-December-2005,6326.67,6383.96,6321.25,6354.76,
30-December-2005,6381.02,6497.29,6369.99,6485.19,
2-January-2006,6544.13,6572.95,6502.45,6535.56,
3-January-2006,6550.13,6627.69,6540.27,6621.01,
4-January-2006,6650.41,6671.42,6619.05,6653.76,
5-January-2006,6667.96,6688.26,6612.77,6661.76,
6-January-2006,6680.71,6779.56,6647.58,6769.98,
9-January-2006,6810.00,6830.09,6701.14,6726.89,
10-January-2006,6731.07,6745.16,6608.48,6627.27,
12-January-2006,6609.49,6665.05,6553.95,6631.63,
13-January-2006,6651.11,6713.65,6571.51,6594.72,
16-January-2006,6629.57,6629.57,6490.66,6506.84,
17-January-2006,6529.75,6582.67,6403.68,6424.77,
18-January-2006,6418.40,6465.96,6351.04,6451.72,
19-January-2006,6518.32,6678.89,6503.46,6666.74,
20-January-2006,6711.25,6734.09,6664.23,6683.86,
23-January-2006,6643.11,6669.39,6571.32,6629.95,
24-January-2006,6646.53,6720.32,6642.04,6675.92,
25-January-2006,6700.44,6745.47,6655.56,6692.75,
27-January-2006,6748.64,7091.43,6744.72,7024.51,
30-January-2006,7042.54,7047.88,6843.59,6994.38,
31-January-2006,7004.92,7147.09,6987.25,7131.20,
1-February-2006,7162.57,7175.51,6964.30,7007.98,
2-February-2006,7043.11,7161.37,7037.34,7143.97,
3-February-2006,7164.14,7169.45,7050.59,7078.71,
6-February-2006,7076.43,7245.04,7049.15,7181.44,
7-February-2006,7216.10,7296.35,7181.25,7220.62,
8-February-2006,7222.81,7222.81,7051.63,7065.87,
10-February-2006,7087.44,7133.52,7025.07,7044.19,
13-February-2006,7050.57,7065.69,6997.00,7027.60,
14-February-2006,7028.73,7028.73,6862.67,6880.24,
15-February-2006,6901.29,7014.51,6846.74,6994.20,
16-February-2006,7031.89,7058.19,6937.11,6986.78,
17-February-2006,7017.97,7044.98,6816.22,6831.78,
20-February-2006,6831.51,6899.64,6728.40,6861.57,
21-February-2006,6906.22,7010.62,6906.22,6980.31,
22-February-2006,7001.84,7108.05,6992.31,7097.00,
23-February-2006,7149.42,7233.41,7126.91,7150.36,
24-February-2006,7181.62,7236.42,7128.90,7144.15,
27-February-2006,7212.81,7221.85,7152.94,7179.44,
28-February-2006,7191.02,7291.83,7050.67,7234.22,
1-March-2006,7225.56,7471.74,7176.15,7429.91,
2-March-2006,7502.53,7606.54,7494.14,7519.37,
3-March-2006,7540.22,7640.18,7514.99,7609.79,
6-March-2006,7637.58,7946.21,7637.58,7925.53,
7-March-2006,7944.94,7944.94,7816.13,7879.57,
8-March-2006,7884.15,7884.15,7500.85,7539.29,
9-March-2006,7536.72,7613.84,7364.77,7600.64,
10-March-2006,7638.96,7768.62,7636.28,7660.97,
13-March-2006,7690.57,7792.96,7625.17,7644.58,
14-March-2006,7646.49,7693.44,7504.75,7530.49,
16-March-2006,7604.09,7671.62,7570.98,7647.25,
17-March-2006,7673.37,7729.02,7598.52,7607.62,
20-March-2006,7666.94,7794.40,7666.94,7783.14,
21-March-2006,7812.82,7917.78,7746.84,7795.58,
22-March-2006,7805.22,7821.23,7655.22,7709.71,
23-March-2006,7754.83,7964.65,7674.16,7905.93,
24-March-2006,7964.10,8208.67,7946.01,8183.52,
27-March-2006,8255.34,8525.31,8255.34,8498.71,
28-March-2006,8552.14,8597.74,8420.90,8482.81,
29-March-2006,8494.63,8583.60,8451.99,8562.51,
30-March-2006,8624.58,8822.54,8624.58,8738.40,
31-March-2006,8760.08,8934.18,8748.99,8869.91,
3-April-2006,8954.82,9057.90,8954.82,9017.03,
4-April-2006,9057.76,9119.99,8929.83,9033.56,
5-April-2006,9087.74,9163.20,9049.75,9117.76,
7-April-2006,9152.54,9472.40,9106.00,9176.86,
10-April-2006,9217.75,9690.71,9129.81,9624.70,
12-April-2006,9730.96,9949.63,9431.01,9499.58,
13-April-2006,9566.80,9569.87,8967.59,9407.34,
17-April-2006,9516.11,9843.70,9516.11,9817.59,
18-April-2006,9929.07,9967.80,9704.08,9797.02,
19-April-2006,9896.69,10095.00,9896.29,10014.13,
20-April-2006,10089.96,10433.09,10053.52,10398.20,
21-April-2006,10391.64,10467.77,9954.34,10343.86,
24-April-2006,10382.37,10513.70,10340.89,10378.79,
25-April-2006,10417.31,10417.31,10037.70,10074.55,
26-April-2006,10162.80,10518.62,10152.45,10485.76,
27-April-2006,10566.26,10710.39,10419.34,10471.62,
28-April-2006,10225.52,10462.22,9848.74,10400.07,
29-April-2006,10486.63,10807.22,10486.63,10762.23,
2-May-2006,10936.46,11222.79,10936.46,11125.52,
3-May-2006,11194.09,11248.02,10888.93,11036.74,
4-May-2006,11077.97,11114.94,10805.15,10876.48,
5-May-2006,10982.79,11163.46,10813.85,10900.52,
8-May-2006,11018.65,11091.01,10917.02,10941.12,
9-May-2006,10988.94,11038.31,10720.94,10996.65,
10-May-2006,11087.94,11294.91,11077.03,11239.27,
11-May-2006,11324.94,11402.40,11030.98,11090.17,
12-May-2006,11088.27,11331.29,10994.40,11125.67,
15-May-2006,11163.55,11163.55,9841.81,9937.62,
16-May-2006,9965.47,10001.60,9119.24,9885.86,
17-May-2006,10079.02,10443.62,10079.02,10380.26,
18-May-2006,10211.87,10211.87,9076.47,9199.51,
19-May-2006,9460.62,9581.56,8593.00,8704.50,
22-May-2006,8824.03,8841.44,7524.04,8089.02,
23-May-2006,8143.88,8703.05,7740.93,8683.33,
24-May-2006,8879.44,9059.14,8251.89,8369.63,
25-May-2006,8241.58,8717.66,8033.81,8614.57,
26-May-2006,8684.68,9133.73,8684.68,8919.78,
29-May-2006,9053.93,9269.78,8979.57,9203.16,
30-May-2006,9265.53,9326.01,8997.46,9059.96,
31-May-2006,8893.01,8893.01,8322.78,8669.59,
1-June-2006,8839.62,8911.29,8094.97,8183.47,
2-June-2006,8202.97,8622.56,8013.41,8572.86,
5-June-2006,8706.36,8739.57,8225.95,8257.14,
6-June-2006,8106.14,8204.70,7851.91,7921.49,
7-June-2006,7852.97,7985.90,7208.84,7403.92,
8-June-2006,7369.92,7404.13,6731.04,6995.79,
9-June-2006,6936.05,7536.14,6928.44,7492.77,
12-June-2006,7469.81,7519.36,7085.46,7130.05,
13-June-2006,6933.37,6933.37,6636.96,6670.34,
14-June-2006,6713.20,6951.74,6425.56,6512.80,
15-June-2006,6689.83,7013.99,6600.14,6968.07,
16-June-2006,7144.38,7694.22,7144.38,7500.72,
19-June-2006,7576.01,7744.39,7440.86,7705.12,
20-June-2006,7599.83,7708.86,7438.74,7602.86,
21-June-2006,7592.43,7853.62,7568.76,7794.05,
22-June-2006,7909.22,8189.04,7909.22,8075.39,
23-June-2006,7935.83,8355.94,7842.15,8292.84,
25-June-2006,8357.15,8518.90,8357.15,8482.55,
26-June-2006,8602.19,8638.18,7826.57,7884.29,
27-June-2006,7947.63,8157.80,7664.24,8097.91,
28-June-2006,7965.07,8103.56,7828.12,8045.56,
29-June-2006,8152.79,8219.97,7936.82,7976.33,
30-June-2006,8153.62,8469.16,8153.62,8454.69,
3-July-2006,8538.19,8585.81,8448.07,8529.95,
4-July-2006,8562.88,8610.19,8442.36,8486.16,
5-July-2006,8465.74,8770.48,8417.76,8749.79,
6-July-2006,8679.50,8765.28,8522.07,8595.09,
7-July-2006,8685.95,8780.74,8225.70,8293.92,
10-July-2006,8266.70,8419.34,8204.10,8395.41,
11-July-2006,8391.00,8415.92,8189.52,8242.47,
12-July-2006,8199.38,8498.21,8095.20,8479.54,
13-July-2006,8477.43,8592.44,8420.96,8495.56,
14-July-2006,8333.90,8352.77,8229.23,8308.93,
17-July-2006,8261.23,8314.32,7964.48,7989.19,
18-July-2006,8002.38,8064.35,7694.42,7728.77,
19-July-2006,7814.50,7900.23,7369.49,7423.22,
20-July-2006,7613.71,7841.95,7540.46,7810.14,
21-July-2006,7739.32,7739.32,7506.55,7592.79,
24-July-2006,7517.09,7564.85,7284.68,7540.41,
25-July-2006,7691.24,7748.99,7614.81,7691.66,
26-July-2006,7718.49,7858.14,7627.10,7786.49,
27-July-2006,7831.76,7870.04,7699.51,7819.00,
28-July-2006,7852.76,8003.73,7763.13,7803.42,
31-July-2006,7903.85,7980.20,7756.21,7796.10,
1-August-2006,7792.20,7828.02,7600.39,7693.25,
2-August-2006,7690.66,7890.66,7679.05,7877.84,
3-August-2006,7938.58,8004.88,7794.01,7853.75,
4-August-2006,7865.33,7991.97,7783.47,7843.92,
7-August-2006,7841.81,7871.16,7749.01,7770.45,
8-August-2006,7820.92,7904.26,7819.46,7893.33,
9-August-2006,7888.09,8073.84,7840.69,8055.31,
10-August-2006,8073.26,8166.32,8051.87,8129.10,
11-August-2006,8178.82,8235.72,8046.57,8163.63,
14-August-2006,8214.11,8274.03,8209.45,8254.86,
16-August-2006,8347.26,8475.44,8347.26,8377.50,
17-August-2006,8418.93,8436.98,8171.31,8199.62,
18-August-2006,8193.89,8193.89,8027.97,8080.03,
21-August-2006,8095.33,8117.42,8026.47,8094.56,
22-August-2006,8145.77,8288.07,8145.77,8213.66,
23-August-2006,8204.30,8284.70,8055.55,8083.76,
24-August-2006,8038.43,8273.61,8002.60,8251.14,
25-August-2006,8308.50,8450.07,8276.48,8385.14,
28-August-2006,8416.12,8523.49,8407.15,8483.23,
29-August-2006,8543.32,8572.16,8386.36,8406.72,
30-August-2006,8427.06,8427.06,8211.89,8221.80,
31-August-2006,8263.20,8290.85,8074.22,8094.18,
1-September-2006,8118.24,8198.06,8059.80,8158.84,
4-September-2006,8204.27,8258.76,8180.37,8232.36,
5-September-2006,8248.74,8407.05,8206.67,8390.13,
6-September-2006,8458.15,8574.79,8445.95,8557.45,
7-September-2006,8526.17,8619.52,8482.92,8573.88,
8-September-2006,8603.67,8722.51,8589.32,8626.27,
11-September-2006,8640.94,8640.94,8132.81,8190.26,
12-September-2006,8166.27,8256.03,7964.53,8230.15,
13-September-2006,8304.27,8355.90,8201.74,8228.92,
14-September-2006,8269.52,8334.61,8219.10,8314.41,
15-September-2006,8320.33,8320.33,8136.96,8222.92,
18-September-2006,8267.67,8267.67,8133.82,8145.27,
19-September-2006,8137.48,8294.66,7985.18,8033.87,
20-September-2006,8012.24,8132.10,7969.99,8113.07,
21-September-2006,8167.55,8252.68,8167.55,8217.89,
22-September-2006,8210.21,8301.74,8160.34,8213.32,
25-September-2006,8250.28,8312.37,8157.42,8232.81,
26-September-2006,8281.03,8302.13,8198.02,8271.13,
27-September-2006,8326.39,8388.31,8299.55,8322.50,
28-September-2006,8344.46,8385.77,8288.29,8345.60,
29-September-2006,8406.38,8541.00,8406.38,8508.79,
3-October-2006,8538.51,8650.88,8534.63,8563.84,
4-October-2006,8600.56,8600.56,8407.40,8441.31,
5-October-2006,8528.37,8606.16,8506.00,8589.18,
6-October-2006,8656.98,8774.01,8635.20,8686.62,
9-October-2006,8661.55,8734.14,8611.82,8676.57,
10-October-2006,8726.18,8766.26,8610.90,8638.45,
11-October-2006,8683.83,8715.72,8474.12,8489.22,
12-October-2006,8509.72,8733.23,8493.80,8713.21,
13-October-2006,8791.78,8810.27,8670.79,8690.95,
16-October-2006,8743.05,8836.97,8738.70,8791.88,
17-October-2006,8864.29,8935.52,8832.98,8908.43,
18-October-2006,8971.54,9007.22,8871.15,8983.60,
19-October-2006,9052.97,9090.01,8869.04,8917.81,
20-October-2006,8965.90,9097.96,8943.89,8984.66,
21-October-2006,9059.12,9084.61,9030.56,9045.66,
23-October-2006,9061.12,9061.89,8910.33,8923.79,
26-October-2006,8953.18,9126.14,8953.18,9102.04,
27-October-2006,9157.48,9208.70,9096.53,9131.61,
30-October-2006,9132.64,9221.30,9081.16,9098.73,
