Date,Open,High,Low,Close
30-July-2012,,,,5036.00,
31-July-2012,,,,5045.50,
1-August-2012,,,,5066.73,
2-August-2012,,,,5100.66,
3-August-2012,,,,5081.88,
6-August-2012,,,,5062.86,
7-August-2012,,,,5099.76,
8-August-2012,,,,5118.00,
9-August-2012,,,,5190.59,
10-August-2012,,,,5226.60,
13-August-2012,,,,5236.03,
14-August-2012,,,,5248.26,
16-August-2012,,,,5140.26,
17-August-2012,,,,5205.13,
21-August-2012,,,,5245.02,
22-August-2012,,,,5236.26,
23-August-2012,,,,5282.35,
24-August-2012,,,,5300.13,
27-August-2012,,,,5311.65,
28-August-2012,,,,5348.61,
29-August-2012,,,,5379.36,
30-August-2012,,,,5397.33,
31-August-2012,,,,5355.64,
3-September-2012,,,,5350.44,
4-September-2012,,,,5360.89,
5-September-2012,,,,5399.42,
6-September-2012,,,,5304.20,
7-September-2012,,,,5341.78,
8-September-2012,,,,5361.17,
10-September-2012,,,,5348.72,
11-September-2012,,,,5364.75,
12-September-2012,,,,5402.30,
13-September-2012,,,,5433.46,
14-September-2012,,,,5406.62,
17-September-2012,,,,5208.61,
18-September-2012,,,,5212.33,
20-September-2012,,,,5219.90,
21-September-2012,,,,5295.68,
24-September-2012,,,,5217.53,
25-September-2012,,,,5314.31,
26-September-2012,,,,5349.05,
27-September-2012,,,,5429.99,
28-September-2012,,,,5507.36,
1-October-2012,,,,5531.26,
3-October-2012,,,,5552.36,
4-October-2012,,,,5605.63,
5-October-2012,,,,5639.69,
8-October-2012,,,,5638.14,
9-October-2012,,,,5697.11,
10-October-2012,,,,5699.37,
11-October-2012,,,,5737.60,
12-October-2012,,,,5749.84,
15-October-2012,,,,5793.01,
16-October-2012,,,,5790.11,
17-October-2012,,,,5811.91,
18-October-2012,,,,5852.78,
19-October-2012,,,,5901.97,
22-October-2012,,,,5871.97,
23-October-2012,,,,5822.58,
25-October-2012,,,,5827.69,
26-October-2012,,,,5724.12,
29-October-2012,,,,5722.44,
30-October-2012,,,,5697.24,
31-October-2012,,,,5687.30,
1-November-2012,,,,5638.43,
2-November-2012,,,,5683.80,
5-November-2012,,,,5745.21,
6-November-2012,,,,5759.53,
7-November-2012,,,,5784.89,
8-November-2012,,,,5796.56,
9-November-2012,,,,5785.32,
12-November-2012,,,,5808.57,
13-November-2012,,,,5823.46,
15-November-2012,,,,5748.03,
16-November-2012,,,,5669.59,
19-November-2012,,,,5718.70,
20-November-2012,,,,5699.63,
21-November-2012,,,,5780.06,
22-November-2012,,,,5816.18,
23-November-2012,,,,5815.39,
26-November-2012,,,,5851.25,
27-November-2012,,,,5975.55,
29-November-2012,,,,6052.71,
30-November-2012,,,,6037.91,
3-December-2012,,,,6017.39,
4-December-2012,,,,6031.57,
5-December-2012,,,,6045.15,
6-December-2012,,,,6075.40,
7-December-2012,,,,6066.73,
10-December-2012,,,,6081.14,
11-December-2012,,,,6142.21,
12-December-2012,,,,6132.31,
13-December-2012,,,,5970.55,
14-December-2012,,,,5975.60,
17-December-2012,,,,5944.28,
18-December-2012,,,,5964.05,
19-December-2012,,,,5941.64,
20-December-2012,,,,5949.40,
21-December-2012,,,,5924.29,
24-December-2012,,,,5920.24,
