Date,Open,High,Low,Close
20-September-2007,5100.03,5218.91,5100.03,5136.85,
21-September-2007,5135.23,5204.40,5126.91,5193.50,
24-September-2007,5205.65,5310.55,5186.97,5297.26,
25-September-2007,5316.51,5331.93,5203.75,5250.27,
26-September-2007,5271.14,5288.71,5204.20,5215.27,
27-September-2007,5219.33,5283.05,5219.33,5270.66,
28-September-2007,5268.52,5347.78,5228.11,5332.26,
1-October-2007,5335.71,5361.65,5292.34,5316.33,
3-October-2007,5320.24,5427.23,5241.56,5391.60,
4-October-2007,5393.52,5438.07,5352.48,5412.19,
5-October-2007,5407.64,5438.36,5342.02,5365.56,
8-October-2007,5385.92,5416.99,5232.39,5270.71,
9-October-2007,5243.50,5440.57,5210.26,5428.34,
10-October-2007,5436.25,5502.14,5431.67,5456.93,
11-October-2007,5483.87,5623.25,5477.21,5603.85,
12-October-2007,5602.43,5636.81,5489.36,5514.53,
15-October-2007,5499.44,5636.78,5499.44,5613.37,
16-October-2007,5581.68,5621.86,5519.28,5598.78,
17-October-2007,5382.83,5531.36,5225.04,5476.00,
18-October-2007,5479.38,5598.21,5345.85,5393.48,
19-October-2007,5396.68,5396.68,5220.04,5296.93,
22-October-2007,5289.72,5321.24,5152.47,5301.00,
23-October-2007,5309.21,5470.95,5309.21,5452.59,
24-October-2007,5464.17,5526.33,5354.29,5404.26,
25-October-2007,5409.51,5522.00,5384.01,5503.58,
26-October-2007,5516.85,5624.09,5438.19,5616.97,
29-October-2007,5662.91,5777.78,5626.82,5656.43,
30-October-2007,5669.95,5724.94,5460.77,5479.89,
31-October-2007,5527.39,5580.71,5483.29,5507.17,
1-November-2007,5588.80,5609.31,5366.18,5391.37,
2-November-2007,5342.20,5430.41,5279.44,5423.10,
5-November-2007,5435.63,5441.79,5316.93,5328.69,
6-November-2007,5319.55,5407.23,5254.54,5277.24,
7-November-2007,5304.69,5343.09,5236.88,5295.39,
8-November-2007,5267.83,5280.48,5178.67,5229.11,
9-November-2007,5279.80,5293.93,5181.94,5207.21,
12-November-2007,5184.63,5184.63,5061.07,5109.95,
13-November-2007,5174.89,5236.56,5097.63,5136.25,
14-November-2007,5210.08,5264.92,5210.08,5241.96,
15-November-2007,5260.63,5305.06,5232.62,5249.26,
16-November-2007,5254.55,5315.10,5215.61,5284.01,
19-November-2007,5292.37,5435.79,5292.37,5413.24,
20-November-2007,5406.65,5431.54,5309.15,5339.29,
