Date,Open,High,Low,Close
19-March-2003,,,,1384.29,
20-March-2003,,,,1393.29,
21-March-2003,,,,1397.87,
22-March-2003,,,,1395.77,
24-March-2003,,,,1377.60,
25-March-2003,,,,1386.27,
26-March-2003,,,,1382.06,
27-March-2003,,,,1377.05,
28-March-2003,,,,1385.91,
31-March-2003,,,,1367.59,
1-April-2003,,,,1379.61,
2-April-2003,,,,1380.81,
3-April-2003,,,,1399.90,
4-April-2003,,,,1408.54,
7-April-2003,,,,1434.25,
8-April-2003,,,,1427.17,
9-April-2003,,,,1406.04,
10-April-2003,,,,1396.15,
11-April-2003,,,,1409.29,
15-April-2003,,,,1389.91,
16-April-2003,,,,1388.67,
17-April-2003,,,,1377.24,
21-April-2003,,,,1385.04,
22-April-2003,,,,1380.43,
23-April-2003,,,,1368.19,
24-April-2003,,,,1370.22,
25-April-2003,,,,1355.05,
28-April-2003,,,,1365.87,
29-April-2003,,,,1365.15,
30-April-2003,,,,1370.55,
2-May-2003,,,,1374.53,
5-May-2003,,,,1393.89,
6-May-2003,,,,1403.00,
7-May-2003,,,,1412.12,
8-May-2003,,,,1393.08,
9-May-2003,,,,1393.43,
12-May-2003,,,,1416.08,
13-May-2003,,,,1419.21,
14-May-2003,,,,1424.43,
15-May-2003,,,,1458.59,
16-May-2003,,,,1490.23,
19-May-2003,,,,1482.75,
20-May-2003,,,,1522.88,
21-May-2003,,,,1540.58,
22-May-2003,,,,1572.46,
23-May-2003,,,,1594.99,
26-May-2003,,,,1639.92,
27-May-2003,,,,1636.10,
28-May-2003,,,,1631.64,
29-May-2003,,,,1654.06,
30-May-2003,,,,1738.18,
2-June-2003,,,,1749.46,
3-June-2003,,,,1758.10,
4-June-2003,,,,1805.48,
5-June-2003,,,,1789.52,
6-June-2003,,,,1795.05,
9-June-2003,,,,1774.39,
10-June-2003,,,,1733.71,
11-June-2003,,,,1742.34,
12-June-2003,,,,1774.42,
13-June-2003,,,,1797.24,
16-June-2003,,,,1797.03,
17-June-2003,,,,1833.29,
18-June-2003,,,,1861.61,
19-June-2003,,,,1881.97,
20-June-2003,,,,1897.61,
23-June-2003,,,,1835.54,
24-June-2003,,,,1842.79,
25-June-2003,,,,1865.65,
26-June-2003,,,,1849.88,
27-June-2003,,,,1862.83,
30-June-2003,,,,1856.30,
1-July-2003,,,,1850.25,
2-July-2003,,,,1841.19,
3-July-2003,,,,1842.87,
4-July-2003,,,,1886.15,
7-July-2003,,,,1899.37,
8-July-2003,,,,1865.37,
9-July-2003,,,,1852.68,
10-July-2003,,,,1857.41,
11-July-2003,,,,1850.97,
14-July-2003,,,,1873.29,
15-July-2003,,,,1856.34,
16-July-2003,,,,1881.51,
17-July-2003,,,,1856.14,
18-July-2003,,,,1835.45,
21-July-2003,,,,1797.71,
22-July-2003,,,,1785.10,
23-July-2003,,,,1786.94,
24-July-2003,,,,1831.58,
25-July-2003,,,,1851.07,
28-July-2003,,,,1843.58,
29-July-2003,,,,1837.42,
30-July-2003,,,,1869.90,
31-July-2003,,,,1885.73,
1-August-2003,,,,1889.08,
4-August-2003,,,,1956.64,
5-August-2003,,,,1929.54,
6-August-2003,,,,1961.64,
7-August-2003,,,,2027.12,
8-August-2003,,,,2093.45,
11-August-2003,,,,2140.60,
12-August-2003,,,,2106.45,
13-August-2003,,,,2150.18,
14-August-2003,,,,2119.33,
18-August-2003,,,,2132.21,
19-August-2003,,,,2124.22,
20-August-2003,,,,2134.37,
21-August-2003,,,,2180.40,
22-August-2003,,,,2241.70,
25-August-2003,,,,2184.63,
26-August-2003,,,,2279.07,
27-August-2003,,,,2340.35,
28-August-2003,,,,2337.23,
29-August-2003,,,,2395.44,
1-September-2003,,,,2489.04,
2-September-2003,,,,2479.84,
3-September-2003,,,,2427.94,
4-September-2003,,,,2450.49,
5-September-2003,,,,2472.58,
8-September-2003,,,,2522.10,
9-September-2003,,,,2525.55,
10-September-2003,,,,2560.40,
11-September-2003,,,,2571.55,
12-September-2003,,,,2499.25,
15-September-2003,,,,2342.76,
16-September-2003,,,,2360.74,
17-September-2003,,,,2256.11,
18-September-2003,,,,2172.05,
19-September-2003,,,,2192.02,
22-September-2003,,,,2151.55,
23-September-2003,,,,2244.84,
24-September-2003,,,,2321.10,
25-September-2003,,,,2320.97,
26-September-2003,,,,2323.97,
29-September-2003,,,,2424.63,
30-September-2003,,,,2438.82,
1-October-2003,,,,2431.40,
3-October-2003,,,,2459.24,
6-October-2003,,,,2535.16,
7-October-2003,,,,2499.81,
8-October-2003,,,,2507.20,
9-October-2003,,,,2504.71,
10-October-2003,,,,2476.38,
13-October-2003,,,,2549.39,
14-October-2003,,,,2473.11,
15-October-2003,,,,2488.78,
16-October-2003,,,,2469.81,
17-October-2003,,,,2501.21,
20-October-2003,,,,2424.10,
21-October-2003,,,,2394.07,
22-October-2003,,,,2348.53,
23-October-2003,,,,2317.79,
24-October-2003,,,,2368.86,
25-October-2003,,,,2427.52,
